Ticker Symbol,Years,Period Ending, Total Revenue , Cost of Goods Sold ," Sales, General and Admin. ", Research and Development , Other Operating Items ,GICS Sector,GICS Sub Industry,
MRK,Year 2,12/31/2013,"$ 44,033,000,000","$ 16,954,000,000","$ 11,911,000,000","$ 7,503,000,000", $-   ,Health Care,Pharmaceuticals,
MRK,Year 3,12/31/2014,"$ 42,237,000,000","$ 16,768,000,000","$ 11,606,000,000","$ 7,180,000,000", $-   ,Health Care,Pharmaceuticals,
MRK,Year 4,12/31/2015,"$ 39,498,000,000","$ 14,934,000,000","$ 10,313,000,000","$ 6,704,000,000", $-   ,Health Care,Pharmaceuticals,
MRO,Year 1,12/31/2012,"$ 11,966,000,000","$ 2,079,000,000","$ 4,017,000,000", $-   ,"$ 2,008,000,000",Energy,Oil & Gas Exploration & Production,
MRO,Year 2,12/31/2013,"$ 11,325,000,000","$ 2,156,000,000","$ 3,469,000,000", $-   ,"$ 2,500,000,000",Energy,Oil & Gas Exploration & Production,
MRO,Year 3,12/31/2014,"$ 10,846,000,000","$ 2,246,000,000","$ 3,627,000,000", $-   ,"$ 2,861,000,000",Energy,Oil & Gas Exploration & Production,
MRO,Year 4,12/31/2015,"$ 5,522,000,000","$ 1,694,000,000","$ 1,831,000,000", $-   ,"$ 2,957,000,000",Energy,Oil & Gas Exploration & Production,
CSCO,Year 2,7/26/2014,"$ 47,142,000,000","$ 19,373,000,000","$ 11,437,000,000","$ 6,294,000,000","$ 275,000,000",Information Technology,Networking Equipment,
CSCO,Year 3,7/25/2015,"$ 49,161,000,000","$ 19,480,000,000","$ 11,861,000,000","$ 6,207,000,000","$ 359,000,000",Information Technology,Networking Equipment,
CSCO,Year 4,7/30/2016,"$ 49,247,000,000","$ 18,287,000,000","$ 11,433,000,000","$ 6,296,000,000","$ 303,000,000",Information Technology,Networking Equipment,
FFIV,Year 1,9/30/2013,"$ 1,481,314,000","$ 253,047,000","$ 587,835,000","$ 209,614,000", $-   ,Information Technology,Networking Equipment,
MTB,Year 1,12/31/2012,"$ 4,608,955,000","$ 116,586,000","$ 2,448,629,000", $-   ,"$ 264,631,000",Financials,Banks,
MTB,Year 2,12/31/2013,"$ 4,822,539,000","$ 83,692,000","$ 2,540,954,000", $-   ,"$ 231,912,000",Financials,Banks,
MTB,Year 3,12/31/2014,"$ 4,736,150,000","$ 63,083,000","$ 2,655,650,000", $-   ,"$ 157,824,000",Financials,Banks,
MTB,Year 4,12/31/2015,"$ 4,995,881,000","$ 73,814,000","$ 2,796,508,000", $-   ,"$ 196,424,000",Financials,Banks,
MTD,Year 1,12/31/2013,"$ 2,378,972,000","$ 1,097,041,000","$ 692,693,000","$ 116,346,000","$ 24,539,000",Health Care,Life Sciences Tools & Services,
MTD,Year 2,12/31/2014,"$ 2,485,983,000","$ 1,127,233,000","$ 728,582,000","$ 123,297,000","$ 29,185,000",Health Care,Life Sciences Tools & Services,
MTD,Year 3,12/31/2015,"$ 2,395,447,000","$ 1,043,454,000","$ 700,810,000","$ 119,076,000","$ 30,951,000",Health Care,Life Sciences Tools & Services,
MTD,Year 4,12/31/2016,"$ 2,508,257,000","$ 1,072,670,000","$ 732,622,000","$ 119,968,000","$ 36,052,000",Health Care,Life Sciences Tools & Services,
FFIV,Year 2,9/30/2014,"$ 1,732,046,000","$ 309,959,000","$ 664,738,000","$ 263,792,000", $-   ,Information Technology,Networking Equipment,
FFIV,Year 3,9/30/2015,"$ 1,919,823,000","$ 332,261,000","$ 738,080,000","$ 296,583,000", $-   ,Information Technology,Networking Equipment,
FFIV,Year 4,9/30/2016,"$ 1,995,034,000","$ 337,205,000","$ 767,174,000","$ 334,227,000", $-   ,Information Technology,Networking Equipment,
JNPR,Year 1,12/31/2012,"$ 4,365,400,000","$ 1,656,600,000","$ 1,252,300,000","$ 1,101,600,000", $-   ,Information Technology,Networking Equipment,
MUR,Year 1,12/31/2012,"$ 4,608,563,000","$ 1,079,136,000","$ 285,144,000", $-   ,"$ 1,291,456,000",Energy,Integrated Oil & Gas,
MUR,Year 2,12/31/2013,"$ 5,312,686,000","$ 1,252,812,000","$ 466,498,000", $-   ,"$ 1,602,390,000",Energy,Integrated Oil & Gas,
MUR,Year 3,12/31/2014,"$ 5,288,933,000","$ 1,089,888,000","$ 471,219,000", $-   ,"$ 1,957,025,000",Energy,Integrated Oil & Gas,
MUR,Year 4,12/31/2015,"$ 2,787,116,000","$ 832,306,000","$ 372,457,000", $-   ,"$ 1,668,489,000",Energy,Integrated Oil & Gas,
MYL,Year 1,12/31/2014,"$ 7,719,600,000","$ 4,191,600,000","$ 1,545,700,000","$ 581,800,000", $-   ,Health Care,Pharmaceuticals,
MYL,Year 2,12/31/2015,"$ 9,429,300,000","$ 5,213,200,000","$ 2,180,700,000","$ 671,900,000", $-   ,Health Care,Pharmaceuticals,
NBL,Year 1,12/31/2013,"$ 5,015,000,000","$ 844,000,000","$ 446,000,000", $-   ,"$ 1,568,000,000",Energy,Oil & Gas Exploration & Production,
NBL,Year 2,12/31/2014,"$ 5,115,000,000","$ 945,000,000","$ 495,000,000", $-   ,"$ 1,759,000,000",Energy,Oil & Gas Exploration & Production,
NBL,Year 3,12/31/2015,"$ 3,183,000,000","$ 979,000,000","$ 745,000,000", $-   ,"$ 2,131,000,000",Energy,Oil & Gas Exploration & Production,
NBL,Year 4,12/31/2016,"$ 3,491,000,000","$ 1,083,000,000","$ 233,000,000", $-   ,"$ 2,454,000,000",Energy,Oil & Gas Exploration & Production,
NDAQ,Year 1,12/31/2012,"$ 3,023,000,000","$ 1,446,000,000","$ 832,000,000", $-   ,"$ 104,000,000",Financials,Diversified Financial Services,
NDAQ,Year 2,12/31/2013,"$ 3,100,000,000","$ 1,316,000,000","$ 1,054,000,000", $-   ,"$ 122,000,000",Financials,Diversified Financial Services,
NDAQ,Year 3,12/31/2014,"$ 3,383,000,000","$ 1,433,000,000","$ 1,095,000,000", $-   ,"$ 137,000,000",Financials,Diversified Financial Services,
NDAQ,Year 4,12/31/2015,"$ 3,292,000,000","$ 1,313,000,000","$ 1,050,000,000", $-   ,"$ 138,000,000",Financials,Diversified Financial Services,
NEE,Year 1,12/31/2012,"$ 14,256,000,000","$ 8,276,000,000","$ 1,186,000,000", $-   ,"$ 1,518,000,000",Utilities,MultiUtilities,
NEE,Year 2,12/31/2013,"$ 15,136,000,000","$ 8,152,000,000","$ 1,280,000,000", $-   ,"$ 2,163,000,000",Utilities,MultiUtilities,
NEE,Year 3,12/31/2014,"$ 17,021,000,000","$ 8,751,000,000","$ 1,324,000,000", $-   ,"$ 2,551,000,000",Utilities,MultiUtilities,
NEE,Year 4,12/31/2015,"$ 17,486,000,000","$ 8,596,000,000","$ 1,399,000,000", $-   ,"$ 2,831,000,000",Utilities,MultiUtilities,
NEM,Year 1,12/31/2012,"$ 9,964,000,000","$ 4,334,000,000","$ 757,000,000","$ 704,000,000","$ 1,032,000,000",Materials,Gold,
NEM,Year 2,12/31/2013,"$ 8,414,000,000","$ 5,299,000,000","$ 584,000,000","$ 469,000,000","$ 1,362,000,000",Materials,Gold,
NEM,Year 3,12/31/2014,"$ 7,292,000,000","$ 4,457,000,000","$ 545,000,000","$ 325,000,000","$ 1,229,000,000",Materials,Gold,
NEM,Year 4,12/31/2015,"$ 7,729,000,000","$ 4,312,000,000","$ 670,000,000","$ 289,000,000","$ 1,239,000,000",Materials,Gold,
JNPR,Year 2,12/31/2013,"$ 4,669,100,000","$ 1,727,700,000","$ 1,293,200,000","$ 1,043,200,000", $-   ,Information Technology,Networking Equipment,
JNPR,Year 3,12/31/2014,"$ 4,627,100,000","$ 1,768,900,000","$ 1,254,700,000","$ 1,006,200,000", $-   ,Information Technology,Networking Equipment,
JNPR,Year 4,12/31/2015,"$ 4,857,800,000","$ 1,779,200,000","$ 1,172,700,000","$ 994,500,000", $-   ,Information Technology,Networking Equipment,
AMAT,Year 1,10/27/2013,"$ 7,509,000,000","$ 4,518,000,000","$ 898,000,000","$ 1,320,000,000", $-   ,Information Technology,Semiconductor Equipment,
NFX,Year 1,12/31/2012,"$ 1,562,000,000","$ 413,000,000","$ 311,000,000", $-   ,"$ 704,000,000",Energy,Oil & Gas Exploration & Production,
NFX,Year 2,12/31/2013,"$ 1,857,000,000","$ 411,000,000","$ 311,000,000", $-   ,"$ 685,000,000",Energy,Oil & Gas Exploration & Production,
NFX,Year 3,12/31/2014,"$ 2,288,000,000","$ 485,000,000","$ 358,000,000", $-   ,"$ 870,000,000",Energy,Oil & Gas Exploration & Production,
NFX,Year 4,12/31/2015,"$ 1,557,000,000","$ 497,000,000","$ 5,204,000,000", $-   ,"$ 917,000,000",Energy,Oil & Gas Exploration & Production,
NKE,Year 1,5/31/2013,"$ 25,313,000,000","$ 14,279,000,000","$ 7,796,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
NKE,Year 2,5/31/2014,"$ 27,799,000,000","$ 15,353,000,000","$ 8,766,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
NKE,Year 3,5/31/2015,"$ 30,601,000,000","$ 16,534,000,000","$ 9,892,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
NKE,Year 4,5/31/2016,"$ 32,376,000,000","$ 17,405,000,000","$ 10,469,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
NLSN,Year 1,12/31/2013,"$ 5,703,000,000","$ 2,398,000,000","$ 1,815,000,000", $-   ,"$ 510,000,000",Industrials,Research & Consulting Services,
NLSN,Year 2,12/31/2014,"$ 6,288,000,000","$ 2,620,000,000","$ 1,917,000,000", $-   ,"$ 573,000,000",Industrials,Research & Consulting Services,
NLSN,Year 3,12/31/2015,"$ 6,172,000,000","$ 2,539,000,000","$ 1,915,000,000", $-   ,"$ 574,000,000",Industrials,Research & Consulting Services,
NLSN,Year 4,12/31/2016,"$ 6,309,000,000","$ 2,607,000,000","$ 1,851,000,000", $-   ,"$ 603,000,000",Industrials,Research & Consulting Services,
NOV,Year 1,12/31/2012,"$ 17,194,000,000","$ 12,151,000,000","$ 1,654,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
NOV,Year 2,12/31/2013,"$ 19,221,000,000","$ 14,117,000,000","$ 1,905,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
NOV,Year 3,12/31/2014,"$ 21,440,000,000","$ 15,631,000,000","$ 2,092,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
NOV,Year 4,12/31/2015,"$ 14,757,000,000","$ 11,694,000,000","$ 1,764,000,000", $-   , $-   ,Energy,Oil & Gas Equipment & Services,
NSC,Year 1,12/31/2013,"$ 11,245,000,000","$ 4,070,000,000","$ 3,002,000,000", $-   ,"$ 916,000,000",Industrials,Railroads,
NSC,Year 2,12/31/2014,"$ 11,624,000,000","$ 4,201,000,000","$ 2,897,000,000", $-   ,"$ 951,000,000",Industrials,Railroads,
NSC,Year 3,12/31/2015,"$ 10,511,000,000","$ 3,662,000,000","$ 2,911,000,000", $-   ,"$ 1,054,000,000",Industrials,Railroads,
NSC,Year 4,12/31/2016,"$ 9,888,000,000","$ 3,045,000,000","$ 2,743,000,000", $-   ,"$ 1,026,000,000",Industrials,Railroads,
AMAT,Year 2,10/26/2014,"$ 9,072,000,000","$ 5,229,000,000","$ 895,000,000","$ 1,428,000,000", $-   ,Information Technology,Semiconductor Equipment,
AMAT,Year 3,10/25/2015,"$ 9,659,000,000","$ 5,707,000,000","$ 808,000,000","$ 1,451,000,000", $-   ,Information Technology,Semiconductor Equipment,
AMAT,Year 4,10/30/2016,"$ 10,825,000,000","$ 6,314,000,000","$ 819,000,000","$ 1,540,000,000", $-   ,Information Technology,Semiconductor Equipment,
KLAC,Year 1,6/30/2013,"$ 2,842,781,000","$ 1,237,452,000","$ 387,812,000","$ 487,832,000", $-   ,Information Technology,Semiconductor Equipment,
NUE,Year 1,12/31/2012,"$ 19,429,273,000","$ 17,915,735,000","$ 454,900,000", $-   , $-   ,Materials,Steel,
NUE,Year 2,12/31/2013,"$ 19,052,046,000","$ 17,641,421,000","$ 467,904,000", $-   , $-   ,Materials,Steel,
NUE,Year 3,12/31/2014,"$ 21,105,141,000","$ 19,198,615,000","$ 520,805,000", $-   , $-   ,Materials,Steel,
NUE,Year 4,12/31/2015,"$ 16,439,276,000","$ 14,858,014,000","$ 458,989,000", $-   , $-   ,Materials,Steel,
KLAC,Year 2,6/30/2014,"$ 2,929,408,000","$ 1,232,962,000","$ 384,907,000","$ 539,469,000", $-   ,Information Technology,Semiconductor Equipment,
KLAC,Year 3,6/30/2015,"$ 2,814,049,000","$ 1,215,229,000","$ 406,864,000","$ 530,616,000", $-   ,Information Technology,Semiconductor Equipment,
KLAC,Year 4,6/30/2016,"$ 2,984,493,000","$ 1,163,391,000","$ 379,399,000","$ 481,258,000", $-   ,Information Technology,Semiconductor Equipment,
LRCX,Year 1,6/30/2013,"$ 3,598,916,000","$ 2,195,857,000","$ 601,300,000","$ 683,688,000", $-   ,Information Technology,Semiconductor Equipment,
NWL,Year 1,12/31/2012,"$ 5,508,500,000","$ 3,414,400,000","$ 1,403,500,000", $-   , $-   ,Consumer Discretionary,Housewares & Specialties,
NWL,Year 2,12/31/2013,"$ 5,607,000,000","$ 3,482,100,000","$ 1,399,500,000", $-   , $-   ,Consumer Discretionary,Housewares & Specialties,
NWL,Year 3,12/31/2014,"$ 5,727,000,000","$ 3,523,600,000","$ 1,545,900,000", $-   , $-   ,Consumer Discretionary,Housewares & Specialties,
NWL,Year 4,12/31/2015,"$ 5,915,700,000","$ 3,611,100,000","$ 1,626,000,000", $-   , $-   ,Consumer Discretionary,Housewares & Specialties,
O,Year 1,12/31/2012,"$ 484,581,000","$ 21,306,000","$ 38,123,000", $-   ,"$ 147,515,000",Real Estate,Retail REITs,
O,Year 2,12/31/2013,"$ 780,209,000","$ 38,851,000","$ 56,881,000", $-   ,"$ 306,769,000",Real Estate,Retail REITs,
O,Year 3,12/31/2014,"$ 933,505,000","$ 53,871,000","$ 51,085,000", $-   ,"$ 374,661,000",Real Estate,Retail REITs,
O,Year 4,12/31/2015,"$ 1,023,285,000","$ 55,352,000","$ 49,298,000", $-   ,"$ 409,215,000",Real Estate,Retail REITs,
OKE,Year 1,12/31/2012,"$ 10,184,121,000","$ 8,540,319,000","$ 491,725,000", $-   ,"$ 205,334,000",Energy,Oil & Gas Exploration & Production,
OKE,Year 2,12/31/2013,"$ 11,871,879,000","$ 10,222,213,000","$ 541,586,000", $-   ,"$ 239,343,000",Energy,Oil & Gas Exploration & Production,
OKE,Year 3,12/31/2014,"$ 12,195,091,000","$ 10,088,548,000","$ 674,887,000", $-   ,"$ 294,684,000",Energy,Oil & Gas Exploration & Production,
OKE,Year 4,12/31/2015,"$ 7,763,206,000","$ 5,641,052,000","$ 693,331,000", $-   ,"$ 354,620,000",Energy,Oil & Gas Exploration & Production,
OMC,Year 1,12/31/2014,"$ 15,317,800,000","$ 12,602,100,000","$ 477,200,000", $-   ,"$ 294,400,000",Consumer Discretionary,Advertising,
OMC,Year 2,12/31/2015,"$ 15,134,400,000","$ 12,491,400,000","$ 431,800,000", $-   ,"$ 291,100,000",Consumer Discretionary,Advertising,
OMC,Year 3,12/31/2016,"$ 15,416,900,000","$ 12,671,200,000","$ 443,900,000", $-   ,"$ 292,900,000",Consumer Discretionary,Advertising,
ORLY,Year 1,12/31/2012,"$ 6,182,184,000","$ 3,084,766,000","$ 2,120,025,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ORLY,Year 2,12/31/2013,"$ 6,649,237,000","$ 3,280,236,000","$ 2,265,516,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ORLY,Year 3,12/31/2014,"$ 7,216,081,000","$ 3,507,180,000","$ 2,438,527,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ORLY,Year 4,12/31/2015,"$ 7,966,674,000","$ 3,804,031,000","$ 2,648,622,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
OXY,Year 1,12/31/2012,"$ 20,100,000,000","$ 6,530,000,000","$ 1,879,000,000", $-   ,"$ 3,585,000,000",Energy,Oil & Gas Exploration & Production,
OXY,Year 2,12/31/2013,"$ 20,170,000,000","$ 6,497,000,000","$ 2,108,000,000", $-   ,"$ 4,203,000,000",Energy,Oil & Gas Exploration & Production,
OXY,Year 3,12/31/2014,"$ 19,312,000,000","$ 6,803,000,000","$ 2,053,000,000", $-   ,"$ 4,261,000,000",Energy,Oil & Gas Exploration & Production,
OXY,Year 4,12/31/2015,"$ 12,480,000,000","$ 5,804,000,000","$ 1,613,000,000", $-   ,"$ 4,544,000,000",Energy,Oil & Gas Exploration & Production,
PBCT,Year 1,12/31/2012,"$ 1,355,300,000","$ 90,800,000","$ 803,800,000", $-   ,"$ 76,000,000",Financials,Thrifts & Mortgage Finance,
PBCT,Year 2,12/31/2013,"$ 1,346,100,000","$ 81,100,000","$ 812,800,000", $-   ,"$ 69,900,000",Financials,Thrifts & Mortgage Finance,
PBCT,Year 3,12/31/2014,"$ 1,381,400,000","$ 80,900,000","$ 816,700,000", $-   ,"$ 65,400,000",Financials,Thrifts & Mortgage Finance,
PBCT,Year 4,12/31/2015,"$ 1,421,300,000","$ 95,500,000","$ 836,700,000", $-   ,"$ 57,300,000",Financials,Thrifts & Mortgage Finance,
PBI,Year 1,12/31/2012,"$ 3,823,713,000","$ 1,582,398,000","$ 1,489,735,000","$ 114,250,000", $-   ,Industrials,"Technology, Hardware, Software and Supplies",
PBI,Year 2,12/31/2013,"$ 3,791,335,000","$ 1,650,622,000","$ 1,420,096,000","$ 110,412,000", $-   ,Industrials,"Technology, Hardware, Software and Supplies",
PBI,Year 3,12/31/2014,"$ 3,821,504,000","$ 1,680,791,000","$ 1,378,400,000","$ 109,931,000", $-   ,Industrials,"Technology, Hardware, Software and Supplies",
PBI,Year 4,12/31/2015,"$ 3,578,060,000","$ 1,558,591,000","$ 1,279,961,000","$ 110,156,000", $-   ,Industrials,"Technology, Hardware, Software and Supplies",
PCAR,Year 1,12/31/2012,"$ 16,596,800,000","$ 13,908,300,000","$ 571,600,000","$ 279,300,000","$ 517,400,000",Industrials,Construction & Farm Machinery & Heavy Trucks,
PCAR,Year 2,12/31/2013,"$ 16,661,000,000","$ 13,900,700,000","$ 559,500,000","$ 251,400,000","$ 571,700,000",Industrials,Construction & Farm Machinery & Heavy Trucks,
PCAR,Year 3,12/31/2014,"$ 18,534,400,000","$ 15,481,600,000","$ 561,400,000","$ 215,600,000","$ 588,500,000",Industrials,Construction & Farm Machinery & Heavy Trucks,
PCAR,Year 4,12/31/2015,"$ 18,671,300,000","$ 15,292,100,000","$ 541,500,000","$ 239,800,000","$ 583,700,000",Industrials,Construction & Farm Machinery & Heavy Trucks,
PCG,Year 1,12/31/2013,"$ 15,598,000,000","$ 11,759,000,000", $-   , $-   ,"$ 2,077,000,000",Utilities,MultiUtilities,
PCG,Year 2,12/31/2014,"$ 17,090,000,000","$ 12,207,000,000", $-   , $-   ,"$ 2,433,000,000",Utilities,MultiUtilities,
PCG,Year 3,12/31/2015,"$ 16,833,000,000","$ 12,713,000,000", $-   , $-   ,"$ 2,612,000,000",Utilities,MultiUtilities,
PCG,Year 4,12/31/2016,"$ 17,666,000,000","$ 12,734,000,000", $-   , $-   ,"$ 2,755,000,000",Utilities,MultiUtilities,
PCLN,Year 1,12/31/2012,"$ 5,260,956,000","$ 1,177,275,000","$ 2,188,747,000", $-   ,"$ 65,141,000",Consumer Discretionary,Internet & Direct Marketing Retail,
PCLN,Year 2,12/31/2013,"$ 6,793,306,000","$ 1,077,420,000","$ 3,185,497,000", $-   ,"$ 117,975,000",Consumer Discretionary,Internet & Direct Marketing Retail,
PCLN,Year 3,12/31/2014,"$ 8,441,971,000","$ 857,841,000","$ 4,302,998,000", $-   ,"$ 207,820,000",Consumer Discretionary,Internet & Direct Marketing Retail,
PCLN,Year 4,12/31/2015,"$ 9,223,987,000","$ 632,180,000","$ 5,060,406,000", $-   ,"$ 272,494,000",Consumer Discretionary,Internet & Direct Marketing Retail,
PDCO,Year 1,4/27/2013,"$ 3,637,212,000","$ 2,446,443,000", $-   , $-   , $-   ,Health Care,Health Care Supplies,
PDCO,Year 2,4/26/2014,"$ 3,585,141,000","$ 2,566,444,000", $-   , $-   , $-   ,Health Care,Health Care Supplies,
PDCO,Year 3,4/25/2015,"$ 3,910,865,000","$ 2,850,316,000", $-   , $-   , $-   ,Health Care,Health Care Supplies,
PDCO,Year 4,4/30/2016,"$ 5,386,703,000","$ 4,063,955,000", $-   , $-   , $-   ,Health Care,Health Care Supplies,
PEG,Year 1,12/31/2012,"$ 9,781,000,000","$ 6,351,000,000","$ 98,000,000", $-   ,"$ 1,054,000,000",Utilities,Electric Utilities,
PEG,Year 2,12/31/2013,"$ 9,968,000,000","$ 6,423,000,000","$ 68,000,000", $-   ,"$ 1,178,000,000",Utilities,Electric Utilities,
PEG,Year 3,12/31/2014,"$ 10,886,000,000","$ 7,036,000,000", $-   , $-   ,"$ 1,227,000,000",Utilities,Electric Utilities,
PEG,Year 4,12/31/2015,"$ 10,415,000,000","$ 6,239,000,000", $-   , $-   ,"$ 1,214,000,000",Utilities,Electric Utilities,
PEP,Year 1,12/28/2013,"$ 66,415,000,000","$ 31,243,000,000","$ 25,357,000,000", $-   ,"$ 110,000,000",Consumer Staples,Soft Drinks,
PEP,Year 2,12/27/2014,"$ 66,683,000,000","$ 31,238,000,000","$ 25,772,000,000", $-   ,"$ 92,000,000",Consumer Staples,Soft Drinks,
PEP,Year 3,12/26/2015,"$ 63,056,000,000","$ 28,731,000,000","$ 24,538,000,000", $-   ,"$ 75,000,000",Consumer Staples,Soft Drinks,
PEP,Year 4,12/31/2016,"$ 62,799,000,000","$ 28,209,000,000","$ 24,735,000,000", $-   ,"$ 70,000,000",Consumer Staples,Soft Drinks,
PFE,Year 1,12/31/2012,"$ 54,657,000,000","$ 9,821,000,000","$ 15,171,000,000","$ 7,482,000,000","$ 5,109,000,000",Health Care,Pharmaceuticals,
PFE,Year 2,12/31/2013,"$ 51,584,000,000","$ 9,586,000,000","$ 14,355,000,000","$ 6,678,000,000","$ 4,599,000,000",Health Care,Pharmaceuticals,
PFE,Year 3,12/31/2014,"$ 49,605,000,000","$ 9,577,000,000","$ 14,097,000,000","$ 8,393,000,000","$ 4,039,000,000",Health Care,Pharmaceuticals,
PFE,Year 4,12/31/2015,"$ 48,851,000,000","$ 9,648,000,000","$ 14,809,000,000","$ 7,690,000,000","$ 3,728,000,000",Health Care,Pharmaceuticals,
PFG,Year 1,12/31/2013,"$ 9,289,500,000","$ 4,683,600,000","$ 189,000,000", $-   ,"$ 3,292,900,000",Financials,Diversified Financial Services,
PFG,Year 2,12/31/2014,"$ 10,477,600,000","$ 5,231,000,000","$ 177,400,000", $-   ,"$ 3,574,300,000",Financials,Diversified Financial Services,
PFG,Year 3,12/31/2015,"$ 11,964,400,000","$ 6,697,700,000","$ 163,500,000", $-   ,"$ 3,672,400,000",Financials,Diversified Financial Services,
PFG,Year 4,12/31/2016,"$ 12,394,100,000","$ 6,913,200,000","$ 156,600,000", $-   ,"$ 3,732,600,000",Financials,Diversified Financial Services,
PG,Year 1,12/31/2013,"$ 2,104,745,000","$ 155,355,000","$ 346,393,000","$ 859,947,000", $-   ,Consumer Staples,Personal Products,
PG,Year 2,12/31/2014,"$ 2,819,557,000","$ 205,018,000","$ 519,267,000","$ 1,271,353,000", $-   ,Consumer Staples,Personal Products,
PG,Year 3,12/31/2015,"$ 4,103,728,000","$ 392,709,000","$ 838,526,000","$ 1,620,577,000", $-   ,Consumer Staples,Personal Products,
PG,Year 4,12/31/2016,"$ 4,860,427,000","$ 299,694,000","$ 1,177,697,000","$ 2,052,295,000", $-   ,Consumer Staples,Personal Products,
PGR,Year 1,12/31/2012,"$ 17,083,900,000","$ 15,590,900,000","$ 15,400,000", $-   ,"$ 36,100,000",Financials,Property & Casualty Insurance,
PGR,Year 2,12/31/2013,"$ 18,170,900,000","$ 16,275,100,000","$ 18,800,000", $-   ,"$ 38,800,000",Financials,Property & Casualty Insurance,
PGR,Year 3,12/31/2014,"$ 19,391,400,000","$ 17,297,300,000","$ 18,900,000", $-   ,"$ 50,900,000",Financials,Property & Casualty Insurance,
PGR,Year 4,12/31/2015,"$ 20,853,800,000","$ 18,705,900,000","$ 22,800,000", $-   ,"$ 77,500,000",Financials,Property & Casualty Insurance,
PH,Year 1,6/30/2013,"$ 13,015,704,000","$ 10,086,675,000","$ 1,554,973,000", $-   , $-   ,Industrials,Industrial Conglomerates,
PH,Year 2,6/30/2014,"$ 13,215,971,000","$ 10,188,227,000","$ 1,633,992,000", $-   , $-   ,Industrials,Industrial Conglomerates,
PH,Year 3,6/30/2015,"$ 12,711,744,000","$ 9,655,245,000","$ 1,544,746,000", $-   , $-   ,Industrials,Industrial Conglomerates,
PH,Year 4,6/30/2016,"$ 11,360,753,000","$ 8,823,384,000","$ 1,359,360,000", $-   , $-   ,Industrials,Industrial Conglomerates,
PHM,Year 1,12/31/2013,"$ 5,679,595,000","$ 4,507,196,000","$ 568,500,000", $-   , $-   ,Consumer Discretionary,Homebuilding,
PHM,Year 2,12/31/2014,"$ 5,822,363,000","$ 4,244,479,000","$ 861,390,000", $-   , $-   ,Consumer Discretionary,Homebuilding,
